Date,Open,High,Low,Close,Adj Close,Volume
13/07/20,10951.54004,11069.25977,10574.55957,10602.20996,10602.20996,4822050000
14/07/20,10502.84961,10701.87988,10370.79004,10689.51953,10689.51953,4419480000
15/07/20,10752.11035,10780.40039,10570.95996,10701.67969,10701.67969,4610540000
16/07/20,10589.86035,10658.90039,10495.08984,10626.45996,10626.45996,4237290000
17/07/20,10651.59961,10680.7002,10558.78027,10645.21973,10645.21973,4334280000
20/07/20,10672.95996,10971.51953,10621.90039,10952.08008,10952.08008,4274340000
21/07/20,11015.54004,11017.42969,10800.87012,10833.07031,10833.07031,5311750000
22/07/20,10850.91992,10910.24023,10776.24023,10870.75,10870.75,4074020000
23/07/20,10853.16016,10885.37988,10531.21973,10580.58984,10580.58984,4469470000
24/07/20,10389.54004,10543.41992,10313.94043,10483.12988,10483.12988,4205330000
27/07/20,10547.11035,10689.54981,10527.63965,10674.37988,10674.37988,4209900000
28/07/20,10644.33984,10662.19043,10527.42969,10532.5,10532.5,3869230000
29/07/20,10602.40039,10694.87988,10587.2002,10662.98047,10662.98047,3970900000
30/07/20,10578.62988,10737.03027,10531.79004,10715.50977,10715.50977,4135200000
31/07/20,10886.36035,10908.33984,10707.40039,10905.87988,10905.87988,4418390000
